 1152   39,390280   -8,617220       77,60   980145,90
 1155   37,401670   -8,616390      413,00   980060,13
 1156   38,397500   -8,616390       15,90   980082,24
 1157   37,160360   -8,614160       50,79   980006,78
 1161   37,604130   -8,610410       23,97   980022,25
 1162   39,680000   -8,609720      285,30   980201,18
 1164   39,890000   -8,607780      177,40   980212,80
 1165   39,513330   -8,607780      223,60   980185,86
 1166   39,723890   -8,606940      288,80   980203,03
 1167   37,956720   -8,606450       99,00   980051,17
 1168   38,441940   -8,605000       44,60   980086,70
 1169   38,231060   -8,604530      105,11   980070,76
 1171   37,505560   -8,603610      199,00   980044,82
 1172   39,661110   -8,603610      273,90   980198,17
 1173   37,554170   -8,600560      122,40   980035,95
 1175   39,327780   -8,598890       96,10   980132,66
 1178   37,905560   -8,597780      146,00   980049,84
 1180   37,227950   -8,597080      122,00   980027,79
 1181   37,194270   -8,596880       76,75   980015,56
 1183   39,603610   -8,595560      278,10   980204,76
 1184   39,015560   -8,595560       95,30   980111,94
 1185   38,481040   -8,594270       30,30   980087,54
 1186   38,067920   -8,592690      234,59   980073,31
 1187   39,785280   -8,591940      314,30   980214,13
 1188   39,232220   -8,590830       28,80   980128,50
 1189   39,941670   -8,590280      191,60   980219,26
 1190   38,140610   -8,590110      177,61   980075,48
 1192   37,212880   -8,589400      102,05   980022,02
 1193   38,796390   -8,589170       81,70   980098,50
 1196   38,888330   -8,586940       87,90   980100,13
 1197   39,576110   -8,585560      359,60   980212,02
 1198   38,597220   -8,585000       88,00   980094,58
 1199   39,847220   -8,584720      247,80   980215,62
 1201   39,475560   -8,581750      130,32   980170,07
 1202   37,251110   -8,581670      228,80   980061,32
 1203   38,955830   -8,580000       77,20   980107,29
 1204   37,817030   -8,578300       99,82   980036,04
 1205   38,565280   -8,577500      102,30   980093,18
 1208   37,719440   -8,575280      169,80   980030,85
 1209   39,444720   -8,573610      100,20   980166,41
 1210   38,738330   -8,573060       99,20   980100,69
 1212   37,438610   -8,570000      200,80   980042,60
 1213   38,679080   -8,569890      122,36   980102,62
 1215   37,125190   -8,568100       48,00   980000,39
 1216   39,076110   -8,567500       88,30   980118,91
 1217   38,852220   -8,565280      106,30   980102,64
 1218   37,234950   -8,565050      118,60   980027,37
 1219   37,871110   -8,565000      115,10   980043,24
 1222   37,598160   -8,563710      148,06   980035,52
 1223   37,779720   -8,563610      130,30   980035,93
 1224   39,042780   -8,563330      104,60   980121,05
 1226   37,846390   -8,562220      109,40   980040,03
 1228   37,574170   -8,560830      209,20   980043,32
 1229   38,263590   -8,560140      138,92   980080,64
 1231   39,741110   -8,557780      278,70   980204,64
 1232   38,117690   -8,557410      195,98   980073,94
 1233   39,276110   -8,557220       28,80   980130,74
 1235   37,318820   -8,555760      452,00   980062,21
 1236   37,206560   -8,554550      104,26   980021,32
 1237   37,285530   -8,554120      198,89   980034,88
 1238   37,943890   -8,552500      144,90   980050,85
 1239   38,180640   -8,552490       91,01   980063,58
 1240   39,876940   -8,552220      228,90   980219,92
 1242   39,972780   -8,551940      411,00   980248,42
 1243   37,653660   -8,551640       82,19   980020,61
 1244   37,975360   -8,551540      129,00   980053,97
 1246   37,497500   -8,550280      151,80   980039,34
 1248   39,685000   -8,548890      234,30   980198,48
 1249   37,397500   -8,546670      440,60   980062,90
 1250   37,244360   -8,546550       43,44   980019,35
 1252   37,359870   -8,543880      457,00   980069,88
 1253   37,166180   -8,541960       69,71   980011,65
 1255   37,927460   -8,541410      101,00   980045,78
 1256   39,920280   -8,540280      552,50   980259,26
 1257   39,106670   -8,540280      108,40   980125,26
 1261   37,525280   -8,537780      161,90   980039,06
 1262   38,555280   -8,536390      104,50   980089,94
 1263   39,613330   -8,536390      277,80   980206,24
 1266   38,786110   -8,535280       97,80   980100,23
 1267   39,165000   -8,534720       97,70   980127,36
 1268   39,490530   -8,534350       59,54   980164,22
 1271   39,525440   -8,531650      124,05   980172,72
 1275   38,871110   -8,530560      110,20   980105,39
 1278   39,242500   -8,529720      119,50   980134,72
 1279   37,200120   -8,529560        7,00   980010,90
 1280   38,992780   -8,529440       97,40   980121,45
 1282   38,309480   -8,529360       71,44   980074,45
 1283   39,760830   -8,528890      217,50   980205,36
 1284   39,348890   -8,528060       17,20   980129,88
 1285   37,969440   -8,527780      128,00   980051,58
 1286   38,226090   -8,527550       68,89   980062,73
 1288   37,436670   -8,526940      225,20   980043,40
 1289   37,708610   -8,526670      194,10   980036,56
 1292   38,902220   -8,526110       79,70   980107,38
 1295   38,957180   -8,523570       19,39   980110,60
 1297   38,372090   -8,522960       11,09   980072,54
 1298   37,815380   -8,522150       96,78   980034,08
 1299   39,564170   -8,521940      150,40   980182,00
 1300   39,647220   -8,521670      253,70   980201,38
 1301   37,750280   -8,521670      245,20   980044,89
 1303   38,417780   -8,521110       64,10   980079,08
 1306   38,076860   -8,519500      204,32   980069,26
 1309   37,610120   -8,517110      149,95   980034,56
 1311   39,801110   -8,516670      268,30   980215,00
 1312   39,202220   -8,516110      132,40   980132,18
 1313   39,834170   -8,514170      298,90   980220,45
 1316   37,582780   -8,511670      207,00   980041,40
 1317   37,376450   -8,511400      433,00   980066,09
 1318   38,288200   -8,510720       71,40   980070,78
 1319   37,208760   -8,510630        2,93   980010,67
 1321   39,430560   -8,506940       27,00   980143,22
 1324   37,288330   -8,503890      242,50   980039,32
 1325   37,897500   -8,503610      100,10   980041,25
 1327   38,146640   -8,501080       70,32   980055,24
 1329   37,109530   -8,499920       78,00   979998,59
 1331   37,495970   -8,497730       77,02   980031,10
 1334   37,692040   -8,494510      168,99   980031,90
 1337   38,805830   -8,492780      106,40   980100,00
 1339   38,891670   -8,491390       91,40   980108,31
 1340   38,413610   -8,491110       72,35   980075,72
 1343   37,333610   -8,489720      328,80   980047,05
 1344   38,714170   -8,489440      116,80   980094,90
 1345   38,098390   -8,489250      206,22   980070,33
 1346   37,591460   -8,488410      102,66   980028,65
 1347   37,189290   -8,488060        4,78   980008,16
 1349   37,549880   -8,487840      104,34   980030,57
 1350   37,443600   -8,487540       90,15   980027,92
 1351   38,510830   -8,487500       70,80   980084,37
 1352   37,962780   -8,486940      113,70   980048,90
 1353   39,203060   -8,486940      133,30   980131,47
 1354   39,021940   -8,486670      114,10   980126,41
 1357   37,392860   -8,485210      237,84   980046,41
 1359   39,360000   -8,481670       24,40   980129,46
 1360   37,496080   -8,481400       56,09   980026,26
 1361   39,691390   -8,481110      210,80   980202,48
 1362   38,181830   -8,481080       86,11   980058,19
 1363   39,947220   -8,480830      259,20   980236,53
 1364   38,376260   -8,480440       44,52   980074,04
 1365   37,763610   -8,479720      108,40   980029,31
 1366   39,467220   -8,479440       48,60   980150,27
 1367   38,249110   -8,478690       79,51   980066,70
 1369   39,900560   -8,476940      232,90   980227,93
 1370   37,512830   -8,476070       51,61   980023,55
 1371   39,753610   -8,475280      202,40   980206,63
 1373   38,853890   -8,474720       98,80   980103,07
 1374   38,593060   -8,473330      125,50   980090,11
 1375   39,405560   -8,471110       21,20   980132,15
 1376   39,520830   -8,471110       96,40   980167,22
 1378   37,611940   -8,469170      217,90   980040,02
 1379   37,133640   -8,468130       40,57   979997,72
 1380   38,680750   -8,467470      140,49   980098,11
 1381   39,297220   -8,467220      155,70   980136,63
 1382   38,274780   -8,467210       85,59   980068,14
 1383   39,649720   -8,466670      239,40   980197,97
 1384   39,860830   -8,465830      238,80   980223,91
 1385   37,252630   -8,464220      236,94   980035,71
 1386   37,660000   -8,463890      327,20   980049,42
 1387   39,052780   -8,463610      120,30   980129,95
 1388   38,128080   -8,462880       65,09   980053,24
 1389   39,166940   -8,462780      137,20   980130,54
 1390   39,245830   -8,462220      143,50   980133,71
 1391   39,311940   -8,461110      147,10   980135,23
 1392   39,814170   -8,458610      228,60   980218,50
 1393   38,335000   -8,458460      132,19   980081,64
 1394   38,918610   -8,458330       58,20   980108,40
 1395   37,833270   -8,458330       93,66   980033,24
 1396   37,785560   -8,458060       97,80   980028,85
 1400   39,104720   -8,456670      131,10   980132,64
 1401   37,880560   -8,456670       80,60   980036,59
 1402   37,166730   -8,455590       79,20   980007,19
 1403   37,981380   -8,455170      101,38   980048,83
 1404   37,187380   -8,454470        4,97   980003,97
 1405   39,595830   -8,454440      161,20   980181,70
 1406   37,373060   -8,454170      349,40   980048,83
 1409   38,470000   -8,449720      148,60   980086,34
 1410   37,101970   -8,448560       85,65   979985,70
 1413   38,567780   -8,444170      145,10   980095,75
 1414   38,814720   -8,444170      137,50   980105,74
 1415   37,933640   -8,443720       91,18   980042,99
 1418   37,711580   -8,440570      193,00   980035,14
 1420   37,189910   -8,438740       38,56   980005,64
 1421   38,955560   -8,436390       53,50   980115,73
 1423   38,613610   -8,435560      139,20   980100,18
 1427   39,216670   -8,434440      133,40   980126,62
 1428   37,597500   -8,434170      283,80   980044,40
 1430   39,645000   -8,430830      178,00   980190,58
 1431   38,869170   -8,428890      122,50   980110,91
 1432   38,214060   -8,428020      107,34   980066,33
 1434   37,768610   -8,427220      119,60   980029,44
 1435   37,549720   -8,426110      251,20   980041,13
 1436   38,231860   -8,425210       99,99   980064,72
 1437   38,662320   -8,425080      153,15   980102,61
 1438   37,866000   -8,424840       90,40   980036,48
 1439   38,339560   -8,424490       86,66   980071,70
 1441   38,312110   -8,423270       82,88   980071,78
 1443   37,970280   -8,421670       77,90   980045,71
 1444   39,005280   -8,421390      108,10   980128,56
 1445   39,380830   -8,419440      172,70   980143,15
 1446   39,514720   -8,418610      130,40   980164,84
 1447   39,775000   -8,418330      343,50   980224,77
 1449   39,716670   -8,416390      273,10   980208,70
 1450   39,597790   -8,416210       92,04   980171,54
 1453   39,464440   -8,415280      150,10   980151,93
 1454   38,776940   -8,415280      129,40   980105,94
 1455   39,985560   -8,415000      422,70   980253,81
 1457   37,223010   -8,414770      175,35   980023,06
 1458   38,387950   -8,414460      100,93   980077,98
 1459   39,242220   -8,414170      155,50   980130,63
 1460   39,929720   -8,413060      295,90   980238,26
 1463   39,828610   -8,411110      616,70   980254,25
 1465   37,898660   -8,410190       81,03   980039,50
 1466   38,174610   -8,410100       87,78   980056,89
 1467   39,095830   -8,410000      159,50   980133,38
 1468   39,306940   -8,410000      160,10   980131,85
 1470   39,678330   -8,405830      225,30   980196,16
 1471   37,732240   -8,404720      176,61   980033,10
 1472   37,807220   -8,404440      100,00   980030,61
 1474   37,265560   -8,403330      286,30   980036,01
 1476   38,898890   -8,402500      115,70   980113,99
 1477   39,872780   -8,401940      526,50   980251,96
 1478   38,733330   -8,400830      139,80   980101,56
 1481   37,210560   -8,393200       16,84   980000,78
 1482   37,304440   -8,392780      324,90   980042,00
 1483   38,424720   -8,392780      100,60   980084,69
 1484   39,614500   -8,391480       99,44   980176,68
 1485   39,413330   -8,390280      177,00   980148,35
 1487   37,163830   -8,389130       38,00   979988,10
 1488   38,529170   -8,388890      175,60   980102,10
 1489   38,655680   -8,387540      170,52   980107,65
 1490   37,193280   -8,387120      119,06   980009,21
 1491   39,161110   -8,386940      161,30   980125,87
 1493   38,012190   -8,385980       46,56   980045,37
 1494   39,058330   -8,385560      155,80   980136,77
 1495   38,828060   -8,385560      163,70   980114,44
 1496   38,481390   -8,385280      142,90   980095,50
 1497   37,954990   -8,384160       80,08   980045,77
 1498   37,990010   -8,383190       48,91   980045,11
 1499   39,825530   -8,383090      309,27   980221,59
 1500   37,650000   -8,382500      317,70   980044,27
 1502   39,201940   -8,380560      158,10   980123,96
 1504   39,991260   -8,378740      196,47   980229,44
 1505   37,362360   -8,377870      140,50   980028,49
 1506   37,684170   -8,376940      213,20   980033,19
 1509   37,216040   -8,376070       42,29   980002,09
 1510   39,567500   -8,375830       95,10   980166,91
 1513   38,116310   -8,374680       66,55   980050,23
 1515   39,282500   -8,372780      175,40   980132,98
 1516   39,935860   -8,372700      250,89   980228,18
 1522   39,921040   -8,370130      247,52   980224,24
 1523   39,744950   -8,370110      213,06   980202,69
 1524   38,773010   -8,369120      126,46   980111,79
 1528   39,380000   -8,368330      186,00   980150,23
 1535   37,973330   -8,366110       76,90   980044,38
 1536   38,069970   -8,366020       93,77   980054,79
 1537   38,257920   -8,365850       63,73   980060,43
 1538   38,190310   -8,365820       89,36   980055,39
 1539   39,727290   -8,365050      196,29   980198,62
 1540   38,941670   -8,365000      105,30   980123,71
 1543   38,141860   -8,364240       54,66   980049,35
 1544   38,649080   -8,363680      168,64   980110,58
 1545   37,444720   -8,363610      335,00   980046,57
 1546   38,566670   -8,363610      227,10   980106,77
 1551   37,101640   -8,361210        9,46   979980,07
 1559   39,316110   -8,359170      171,00   980137,02
 1562   37,934050   -8,355950       69,99   980040,58
 1563   38,436110   -8,354720      110,60   980089,79
 1568   38,350030   -8,353960      110,05   980078,14
 1570   37,836110   -8,353330      103,20   980037,41
 1576   39,096390   -8,350830      169,60   980132,43
 1577   38,391090   -8,350090      111,45   980085,42
 1579   38,747780   -8,349720      163,20   980112,50
 1583   38,793610   -8,348890      169,10   980114,45
 1584   37,880830   -8,348610       91,60   980039,83
 1585   37,910280   -8,348330       81,70   980040,74
 1586   39,844470   -8,348180      218,29   980209,89
 1587   39,827510   -8,347760      236,75   980210,88
 1589   39,030000   -8,347500      144,90   980135,08
 1596   38,631390   -8,345560      236,90   980116,18
 1599   37,505000   -8,344720      283,60   980040,21
 1600   39,229170   -8,344170      159,70   980122,76
 1603   37,174480   -8,342710       82,62   979995,94
 1605   38,987780   -8,342220       98,60   980126,05
 1606   39,623060   -8,341940      254,60   980193,35
 1607   38,887500   -8,341390      146,10   980121,39
 1608   38,308030   -8,341230       96,68   980070,28
 1609   37,779300   -8,340600       71,81   980025,03
 1610   37,231550   -8,339740      135,43   980010,20
 1611   37,392350   -8,339690      140,16   980026,05
 1612   37,330330   -8,339390      130,33   980024,10
 1613   37,633890   -8,338890      291,00   980041,86
 1617   38,020680   -8,336480       72,24   980046,53
 1618   38,506940   -8,335830      197,20   980102,79
 1619   37,588610   -8,335830      255,60   980037,43
 1621   38,126560   -8,334460       73,38   980045,73
 1622   37,538890   -8,334440      241,00   980036,71
 1623   39,507220   -8,334170      140,70   980164,83
 1625   39,932780   -8,333060      540,30   980251,24
 1626   39,412780   -8,332220      154,10   980151,85
 1627   39,472470   -8,332160       33,55   980145,91
 1628   38,482220   -8,331940      150,50   980098,38
 1630   37,762780   -8,330830      150,20   980032,46
 1636   37,724170   -8,324440      181,60   980031,84
 1638   37,432280   -8,322290      242,34   980036,45
 1639   37,452850   -8,321990      176,64   980028,54
 1640   38,712220   -8,317500      195,20   980113,55
 1641   39,161940   -8,317500      171,30   980122,71
 1643   37,157160   -8,316420       95,87   979996,39
 1646   37,249610   -8,314340      172,26   980016,56
 1647   37,974170   -8,313890       76,00   980039,96
 1648   39,383060   -8,310280      170,30   980151,74
 1649   38,839720   -8,310280      126,90   980109,68
 1650   39,743330   -8,309440      363,00   980214,26
 1652   37,481860   -8,308850      286,90   980040,53
 1653   37,669170   -8,308610      185,50   980030,62
 1657   39,901110   -8,306390      550,30   980240,12
 1658   38,252500   -8,306230       63,74   980068,15
 1659   38,754440   -8,305280      161,80   980111,60
 1660   38,390700   -8,304980       90,14   980085,49
 1664   38,566670   -8,302220      238,70   980111,44
 1665   39,244170   -8,302220      184,50   980128,56
 1666   37,197030   -8,301690       93,45   980000,51
 1667   39,301670   -8,300280      183,50   980136,61
 1668   37,500670   -8,300180      182,90   980028,35
 1670   38,509440   -8,300000      188,20   980106,24
 1671   37,633060   -8,299720      228,10   980034,83
 1672   37,080210   -8,299560       52,31   979980,08
 1673   39,484440   -8,299440       77,80   980156,82
 1674   37,291710   -8,298120      107,64   980017,92
 1675   39,770830   -8,298060      325,40   980212,85
 1676   39,051670   -8,296940      152,90   980128,47
 1679   37,383610   -8,293610      333,10   980041,35
 1680   37,807290   -8,293360      158,12   980039,76
 1681   39,520830   -8,293060      278,50   980181,14
 1682   38,598610   -8,293060      291,30   980124,11
 1683   38,467500   -8,292220      170,30   980105,94
 1684   38,150920   -8,292090       92,05   980054,35
 1686   39,010830   -8,289720       67,70   980117,34
 1687   38,284090   -8,289590       96,92   980078,24
 1688   37,912300   -8,288590       76,21   980034,18
 1689   38,078800   -8,287820       84,36   980045,05
 1690   39,435830   -8,287780      148,50   980159,79
 1691   37,250680   -8,287500      163,00   980014,26
 1692   37,218350   -8,286620       82,50   980001,25
 1695   39,870830   -8,284720      388,80   980221,45
 1696   38,328730   -8,282730       92,39   980085,55
 1697   39,337780   -8,282500      185,20   980145,55
 1698   38,433330   -8,280280      153,70   980101,99
 1699   37,128870   -8,280010       85,07   979990,29
 1700   38,810830   -8,277500      221,90   980119,12
 1701   39,808060   -8,277500      367,90   980215,41
 1703   39,183610   -8,276670      178,30   980121,50
 1704   37,735000   -8,276110      179,70   980034,10
 1705   37,883610   -8,276110      143,10   980039,64
 1706   38,650010   -8,275680      165,48   980112,01
 1708   37,151270   -8,272910       60,00   979981,72
 1709   38,896390   -8,272500      113,80   980118,47
 1710   37,432500   -8,271670      376,50   980046,10
 1711   37,843330   -8,271670      163,40   980041,96
 1713   37,538340   -8,271300      238,93   980033,85
 1715   37,092430   -8,270870      115,00   979977,64
 1717   39,966670   -8,270560      466,20   980243,76
 1718   38,964440   -8,270280      162,10   980122,23
 1719   39,593890   -8,269440      273,60   980188,10
 1721   38,125610   -8,268620       90,88   980050,36
 1722   37,173360   -8,268530       69,91   979983,89
 1723   37,601390   -8,267500      239,90   980033,43
 1724   39,145280   -8,266110      176,90   980122,56
 1725   38,722220   -8,265280      231,50   980115,97
 1730   39,288610   -8,261110      191,30   980133,54
 1731   39,213610   -8,261110      177,40   980122,29
 1732   39,095830   -8,260560      162,20   980126,58
 1733   37,577360   -8,260380      216,21   980032,25
 1734   38,214390   -8,259260       92,05   980074,34
 1737   39,377500   -8,253890      171,50   980151,54
 1740   37,128300   -8,251060       85,07   979986,42
 1741   38,168030   -8,250670       77,81   980060,07
 1742   38,367920   -8,250530      160,49   980097,75
 1743   37,244500   -8,249880      154,60   980014,12
 1745   37,981110   -8,248330       94,10   980038,67
 1748   37,178630   -8,247320      204,60   980000,46
 1750   39,427780   -8,246940      190,10   980163,92
 1752   37,944440   -8,246670       92,80   980037,71
 1754   37,836100   -8,245920      208,71   980044,17
 1756   39,495000   -8,242780      202,40   980169,17
 1757   37,301390   -8,242780      239,30   980028,97
 1760   38,515280   -8,240000      193,40   980103,50
 1762   39,995000   -8,237780      779,40   980274,88
 1764   39,576390   -8,235560      265,00   980184,05
 1765   37,800280   -8,235560      210,40   980048,86
 1768   37,711110   -8,234720      172,40   980032,74
 1769   37,478890   -8,233890      355,60   980044,06
 1770   38,079250   -8,233700       83,82   980044,95
 1771   39,908610   -8,233060      417,50   980229,26
 1772   38,919720   -8,230830      150,10   980120,08
 1773   38,785000   -8,230830      199,50   980115,08
 1774   37,638440   -8,230820      203,54   980031,49
 1775   38,041940   -8,230560       78,38   980040,84
 1776   38,295920   -8,229950      109,69   980095,61
 1777   39,830560   -8,229720      475,90   980224,34
 1779   39,066670   -8,229170      201,50   980136,05
 1781   37,209340   -8,228470       91,72   980000,18
 1782   37,765000   -8,228060      210,20   980042,89
 1783   37,155440   -8,227540      143,80   979989,85
 1785   39,653610   -8,226390      262,20   980184,78
 1787   38,845560   -8,224720      157,60   980118,88
 1788   38,603330   -8,224720      329,10   980132,14
 1789   37,652150   -8,224660      223,93   980032,95
 1791   37,088390   -8,222140       43,16   979971,06
 1794   39,020000   -8,219720      134,90   980120,85
 1796   38,647190   -8,218390      216,95   980114,51
 1798   37,519440   -8,216940      277,80   980036,44
 1800   39,255830   -8,215560      188,30   980127,50
 1801   39,944440   -8,215280      481,10   980239,87
 1802   38,751940   -8,215000      209,90   980114,01
 1805   39,171940   -8,213060      180,70   980120,69
 1806   38,455560   -8,213060      205,70   980118,52
 1807   38,561390   -8,213060      253,00   980114,96
 1809   38,988890   -8,212220      112,70   980114,88
 1810   37,892380   -8,211890       98,80   980035,86
 1811   39,861390   -8,211390      317,50   980211,80
 1812   37,177230   -8,211000       57,72   979982,65
 1817   39,535560   -8,206670      236,00   980178,43
 1818   37,231430   -8,206400      112,27   980005,59
 1819   38,123860   -8,204450       92,69   980057,59
 1822   39,111670   -8,201390      183,30   980128,13
 1823   38,218250   -8,200860      103,43   980088,66
 1825   39,333330   -8,199720      202,20   980142,16
 1827   39,405560   -8,198060      170,50   980155,90
 1829   39,463670   -8,195850      174,81   980179,10
 1830   37,841350   -8,193980      211,70   980045,26
 1832   38,492220   -8,192780      237,40   980106,62
 1833   38,241080   -8,189840      100,73   980091,33
 1835   39,968330   -8,187780      560,60   980248,85
 1839   37,621670   -8,186940      255,60   980034,94
 1840   38,710560   -8,186670      252,70   980116,24
 1841   37,263890   -8,183610      348,80   980036,71
 1842   37,161270   -8,182910       87,50   979980,67
 1844   37,791940   -8,181670      216,20   980045,55
 1845   38,358700   -8,181640      276,78   980114,53
 1846   39,697220   -8,181110      513,50   980212,26
 1847   37,708610   -8,180830      268,00   980043,93
 1849   39,218610   -8,180280      202,70   980125,83
 1850   39,290830   -8,179720      202,90   980134,69
 1851   38,653410   -8,179700      218,70   980114,19
 1852   37,122140   -8,179340       35,92   979973,04
 1853   38,604720   -8,178610      362,30   980128,98
 1854   37,750830   -8,177500      233,60   980043,94
 1856   38,270700   -8,174970      110,65   980096,33
 1857   38,873060   -8,174440      150,30   980116,92
 1858   37,665270   -8,173940      240,37   980037,11
 1860   37,448060   -8,173330      453,70   980052,68
 1861   39,881670   -8,172220      312,30   980211,14
 1863   39,772780   -8,170830      325,50   980205,69
 1865   39,506940   -8,169440      151,90   980169,03
 1866   38,749720   -8,168890      246,50   980115,68
 1867   38,395530   -8,168470      256,28   980117,62
 1868   38,780000   -8,168330      240,30   980116,73
 1871   39,366110   -8,166110      177,80   980151,18
 1872   39,017220   -8,166110      137,30   980123,88
 1873   39,412780   -8,165830      149,20   980156,74
 1874   38,159110   -8,165500      113,09   980081,93
 1876   39,603890   -8,163890      381,60   980190,01
 1878   38,044210   -8,162250      104,53   980046,71
 1879   37,085100   -8,161950       38,06   979973,52
 1880   37,991940   -8,161670      163,40   980048,91
 1881   37,574440   -8,161110      276,00   980035,05
 1882   38,836110   -8,160830      188,10   980120,01
 1885   38,570830   -8,158060      422,10   980135,24
 1887   37,380560   -8,156110      451,60   980048,49
 1888   39,119440   -8,156110      201,40   980130,52
 1889   39,255560   -8,155000      202,00   980129,92
 1890   38,217780   -8,154670      111,76   980089,92
 1892   38,475280   -8,154170      209,00   980101,96
 1893   38,428610   -8,153890      209,00   980108,16
 1896   39,159170   -8,150560      189,70   980125,03
 1898   39,675000   -8,150000      478,70   980207,62
 1899   37,304440   -8,149440      385,00   980040,82
 1901   38,982220   -8,148610      149,10   980122,05
 1902   39,068060   -8,148610      117,90   980124,50
 1903   37,538330   -8,148610      286,60   980034,82
 1904   38,523330   -8,148330      262,60   980106,95
 1906   39,650830   -8,147500      347,20   980191,59
 1908   39,916110   -8,146110      407,00   980220,86
 1912   39,460000   -8,143330       94,50   980161,14
 1913   37,230080   -8,142520      278,61   980025,40
 1914   39,713980   -8,141550      376,86   980204,06
 1915   39,745050   -8,141260      168,71   980185,03
 1916   38,122030   -8,141080      100,29   980071,23
 1920   37,155640   -8,138600      204,33   979991,99
 1922   37,341390   -8,137500      457,50   980049,32
 1923   37,896240   -8,137480      112,65   980035,63
 1924   39,558330   -8,136670      330,90   980182,56
 1929   37,484440   -8,134720      337,20   980040,76
 1934   37,678640   -8,133310      227,06   980037,39
 1938   39,978610   -8,130280      470,20   980236,92
 1940   38,342510   -8,129770      178,02   980096,37
 1942   38,382030   -8,126360      218,52   980102,24
 1944   39,016110   -8,125560      154,10   980126,69
 1945   39,312780   -8,125560      202,20   980137,16
 1946   38,199220   -8,125330      114,46   980088,56
 1947   37,202220   -8,124720      350,70   980024,80
 1949   38,926390   -8,123330      156,20   980116,55
 1950   37,331670   -8,123060      501,70   980054,05
 1954   37,914930   -8,121130      138,55   980037,71
 1955   38,610560   -8,120280      394,00   980125,49
 1956   39,107220   -8,120000      126,90   980120,37
 1957   38,838610   -8,118890      194,00   980117,01
 1958   38,730000   -8,118610      292,50   980120,58
 1960   39,891110   -8,117220      461,60   980227,78
 1965   38,530000   -8,116390      344,60   980113,58
 1966   38,485830   -8,116390      204,70   980097,23
 1967   39,221940   -8,116110      199,50   980124,85
 1968   38,162780   -8,114280      113,48   980085,13
 1970   38,576940   -8,113330      441,40   980129,13
 1971   37,405280   -8,112780      508,50   980056,81
 1972   39,785130   -8,111790      343,31   980208,88
 1974   37,553330   -8,111390      289,20   980036,16
 1975   37,158010   -8,111370      321,65   980008,00
 1977   37,931350   -8,110650       99,03   980034,21
 1978   38,982220   -8,110560      125,50   980120,03
 1980   38,028460   -8,109450      113,63   980051,79
 1981   37,465540   -8,107920      412,46   980048,28
 1983   38,132920   -8,107750      108,05   980081,74
 1985   38,259470   -8,106250      181,34   980092,24
 1986   39,643060   -8,106110      374,10   980195,59
 1988   39,375830   -8,105000      201,00   980157,74
 1989   37,823880   -8,104950      173,38   980037,42
 1992   37,308360   -8,103500      536,77   980057,01
 1994   37,073410   -8,101800       23,81   979969,38
 1998   38,426870   -8,099490      223,47   980098,24
 2000   38,874170   -8,098330      158,60   980112,81
 2001   38,102670   -8,097780      117,46   980073,56
 2003   39,191110   -8,097220      186,60   980122,27
 2005   37,761560   -8,095670      207,01   980038,54
 2006   39,514440   -8,095560      236,70   980174,53
 2007   37,840280   -8,095000      213,00   980042,86
 2008   38,691460   -8,094170      315,29   980121,78
 2009   37,243620   -8,092220      268,52   980025,96
 2010   38,900000   -8,091940      149,60   980117,25
 2013   37,419670   -8,087830      458,85   980051,95
 2014   39,070560   -8,086940      160,80   980127,61
 2015   37,651670   -8,085000      246,40   980038,42
 2016   37,962850   -8,084680      171,50   980046,88
 2019   37,680710   -8,083640      182,92   980032,52
 2020   39,897780   -8,083610      680,40   980252,56
 2021   39,250560   -8,083330      206,70   980128,99
 2023   37,605200   -8,082130      253,80   980035,56
 2024   37,697690   -8,082050      246,54   980039,87
 2025   37,785000   -8,081670      203,80   980038,95
 2027   39,420560   -8,080280      185,90   980166,66
 2028   39,745560   -8,078890      359,30   980207,21
 2030   39,601940   -8,078060      465,20   980201,01
 2031   38,695710   -8,077350      304,12   980121,21
 2032   37,577950   -8,076620      272,66   980036,51
 2033   37,146460   -8,076490      103,50   979985,60
 2034   39,564440   -8,076110      359,30   980185,66
 2036   39,978890   -8,074170      507,50   980238,99
 2037   37,469060   -8,073080      386,31   980044,95
 2039   37,103070   -8,072750       52,35   979979,04
 2040   39,295000   -8,071670      220,00   980135,93
 2041   39,833330   -8,071670      407,70   980219,82
 2043   39,145560   -8,068890      180,70   980130,35
 2044   37,882500   -8,068610      182,80   980039,57
 2045   38,548330   -8,067500      409,00   980117,34
 2047   39,443060   -8,066390      168,90   980163,80
 2048   38,385420   -8,065270      210,82   980090,27
 2049   37,455840   -8,065220      298,00   980034,21
 2050   39,668060   -8,064720      497,20   980210,33
 2052   38,755560   -8,064440      343,40   980118,48
 2053   37,348330   -8,063060      510,30   980055,26
 2054   37,158810   -8,061200      323,49   980016,05
 2055   37,512900   -8,060420      283,78   980034,13
 2056   39,718890   -8,060280      406,80   980210,07
 2058   37,056980   -8,059860       43,88   979974,57
 2059   39,337220   -8,059440      219,50   980142,05
 2060   39,371940   -8,058890      235,10   980156,73
 2061   38,479040   -8,058320      210,56   980098,40
 2062   38,806110   -8,058060      241,80   980111,57
 2063   39,503610   -8,058060      175,80   980166,02
 2064   38,865000   -8,056670      157,60   980108,08
 2068   38,321530   -8,053940      212,27   980089,43
 2069   39,115000   -8,053610      178,50   980129,61
 2070   37,444380   -8,052940      290,00   980032,52
