 1186   38,067920   -8,592690    234,59     19,07
 1187   39,785280   -8,591940    314,30     15,60
 1188   39,232220   -8,590830     28,80     -8,23
 1189   39,941670   -8,590280    191,60      2,69
 1190   38,140610   -8,590110    177,61     13,09
 1192   37,212880   -8,589400    102,05      7,71
 1193   38,796390   -8,589170     81,70      0,93
 1196   38,888330   -8,586940     87,90      1,15
 1197   39,576110   -8,585560    359,60     20,14
 1198   38,597220   -8,585000     88,00      2,49
 1199   39,847220   -8,584720    247,80      7,61
 1201   39,475560   -8,581750    130,32     -2,05
 1202   37,251110   -8,581670    228,80     19,14
 1203   38,955830   -8,580000     77,20     -0,35
 1204   37,817030   -8,578300     99,82      1,32
 1205   38,565280   -8,577500    102,30      3,87
 1208   37,719440   -8,575280    169,80      7,58
 1209   39,444720   -8,573610    100,20     -4,86
 1210   38,738330   -8,573060     99,20      2,77
 1212   37,438610   -8,570000    200,80     10,23
 1213   38,679080   -8,569890    122,36      5,67
 1215   37,125190   -8,568100     48,00      5,39
 1216   39,076110   -8,567500     88,30      0,50
 1217   38,852220   -8,565280    106,30      2,85
 1218   37,234950   -8,565050    118,60      7,84
 1219   37,871110   -8,565000    115,10      3,34
 1222   37,598160   -8,563710    148,06      3,51
 1223   37,779720   -8,563610    130,30      3,72
 1224   39,042780   -8,563330    104,60      2,29
 1226   37,846390   -8,562220    109,40      2,29
 1228   37,574170   -8,560830    209,20      9,84
 1229   38,263590   -8,560140    138,92      7,57
 1231   39,741110   -8,557780    278,70     10,43
 1232   38,117690   -8,557410    195,98     14,14
 1233   39,276110   -8,557220     28,80     -9,49
 1235   37,318820   -8,555760    452,00     39,39
 1236   37,206560   -8,554550    104,26      7,25
 1237   37,285530   -8,554120    198,89     12,14
 1238   37,943890   -8,552500    144,90      6,76
 1239   38,180640   -8,552490     91,01      2,42
 1240   39,876940   -8,552220    228,90      4,26
 1242   39,972780   -8,551940    411,00     22,26
 1243   37,653660   -8,551640     82,19     -4,50
 1244   37,975360   -8,551540    129,00      5,44
 1246   37,497500   -8,550280    151,80      3,47
 1248   39,685000   -8,548890    234,30      5,67
 1249   37,397500   -8,546670    440,60     33,88
 1250   37,244360   -8,546550     43,44     -1,78
 1252   37,359870   -8,543880    457,00     37,76
 1253   37,166180   -8,541960     69,71      5,18
 1255   37,927460   -8,541410    101,00      1,55
 1256   39,920280   -8,540280    552,50     36,31
 1257   39,106670   -8,540280    108,40      2,22
 1261   37,525280   -8,537780    161,90      4,02
 1262   38,555280   -8,536390    104,50      2,92
 1263   39,613330   -8,536390    277,80     10,23
 1266   38,786110   -8,535280     97,80      1,47
 1267   39,165000   -8,534720     97,70      0,31
 1268   39,490530   -8,534350     59,54    -10,87
 1271   39,525440   -8,531650    124,05     -4,40
 1275   38,871110   -8,530560    110,20      2,30
 1278   39,242500   -8,529720    119,50      0,87
 1279   37,200120   -8,529560      7,00     -3,93
 1280   38,992780   -8,529440     97,40      0,99
 1282   38,309480   -8,529360     71,44     -0,85
 1283   39,760830   -8,528890    217,50      2,86
 1284   39,348890   -8,528060     17,20    -12,59
 1285   37,969440   -8,527780    128,00      4,53
 1286   38,226090   -8,527550     68,89     -0,90
 1288   37,436670   -8,526940    225,20     11,12
 1289   37,708610   -8,526670    194,10      8,32
 1292   38,902220   -8,526110     79,70     -1,16
 1295   38,957180   -8,523570     19,39     -7,89
 1297   38,372090   -8,522960     11,09     -8,11
 1298   37,815380   -8,522150     96,78     -0,96
 1299   39,564170   -8,521940    150,40     -2,50
 1300   39,647220   -8,521670    253,70      7,32
 1301   37,750280   -8,521670    245,20     13,89
 1303   38,417780   -8,521110     64,10     -2,22
 1306   38,076860   -8,519500    204,32     13,66
 1309   37,610120   -8,517110    149,95      1,77
 1311   39,801110   -8,516670    268,30      7,70
 1312   39,202220   -8,516110    132,40      3,18
 1313   39,834170   -8,514170    298,90     10,50
 1316   37,582780   -8,511670    207,00      7,88
 1317   37,376450   -8,511400    433,00     32,64
 1318   38,288200   -8,510720     71,40     -1,39
 1319   37,208760   -8,510630      2,93     -5,40
 1321   39,430560   -8,506940     27,00    -13,46
 1324   37,288330   -8,503890    242,50     16,40
 1325   37,897500   -8,503610    100,10      0,01
 1327   38,146640   -8,501080     70,32     -1,22
 1329   37,109530   -8,499920     78,00      9,42
 1331   37,495970   -8,497730     77,02     -6,31
 1334   37,692040   -8,494510    168,99      3,77
 1337   38,805830   -8,492780    106,40      1,28
 1339   38,891670   -8,491390     91,40     -0,62
 1340   38,413610   -8,491110     72,35     -2,11
 1343   37,333610   -8,489720    328,80     23,25
 1344   38,714170   -8,489440    116,80      2,66
 1345   38,098390   -8,489250    206,22     12,81
 1346   37,591460   -8,488410    102,66     -4,76
 1347   37,189290   -8,488060      4,78     -4,67
 1349   37,549880   -8,487840    104,34     -4,02
 1350   37,443600   -8,487540     90,15     -4,90
 1351   38,510830   -8,487500     70,80     -2,32
 1352   37,962780   -8,486940    113,70      1,66
 1353   39,203060   -8,486940    133,30      2,92
 1354   39,021940   -8,486670    114,10      2,21
 1357   37,392860   -8,485210    237,84     11,47
 1359   39,360000   -8,481670     24,40    -12,52
 1360   37,496080   -8,481400     56,09     -9,42
 1361   39,691390   -8,481110    210,80      0,97
 1362   38,181830   -8,481080     86,11     -0,11
 1363   39,947220   -8,480830    259,20      5,75
 1364   38,376260   -8,480440     44,52     -5,64
 1365   37,763610   -8,479720    108,40     -2,00
 1366   39,467220   -8,479440     48,60    -12,21
 1367   38,249110   -8,478690     79,51     -1,19
 1369   39,900560   -8,476940    232,90      1,95
 1370   37,512830   -8,476070     51,61    -10,36
 1371   39,753610   -8,475280    202,40     -0,78
 1373   38,853890   -8,474720     98,80     -0,11
 1374   38,593060   -8,473330    125,50      3,28
 1375   39,405560   -8,471110     21,20    -13,90
 1376   39,520830   -8,471110     96,40     -8,25
 1378   37,611940   -8,469170    217,90      7,22
 1379   37,133640   -8,468130     40,57      1,91
 1380   38,680750   -8,467470    140,49      4,86
 1381   39,297220   -8,467220    155,70      3,27
 1382   38,274780   -8,467210     85,59     -0,99
 1383   39,649720   -8,466670    239,40      4,27
 1384   39,860830   -8,465830    238,80      1,83
 1385   37,252630   -8,464220    236,94     16,85
 1386   37,660000   -8,463890    327,20     19,15
 1387   39,052780   -8,463610    120,30      2,66
 1388   38,128080   -8,462880     65,09     -2,81
 1389   39,166940   -8,462780    137,20      3,82
 1390   39,245830   -8,462220    143,50      3,04
 1391   39,311940   -8,461110    147,10      1,52
 1392   39,814170   -8,458610    228,60      0,73
 1393   38,335000   -8,458460    132,19      3,54
 1394   38,918610   -8,458330     58,20     -4,86
 1395   37,833270   -8,458330     93,66     -3,14
 1396   37,785560   -8,458060     97,80     -3,57
 1400   39,104720   -8,456670    131,10      3,87
 1401   37,880560   -8,456670     80,60     -3,83
 1402   37,166730   -8,455590     79,20      4,11
 1403   37,981380   -8,455170    101,38     -0,47
 1404   37,187380   -8,454470      4,97     -5,41
 1405   39,595830   -8,454440    161,20     -3,32
 1406   37,373060   -8,454170    349,40     21,27
 1409   38,470000   -8,449720    148,60      4,73
 1410   37,101970   -8,448560     85,65     10,51
 1413   38,567780   -8,444170    145,10      4,64
 1414   38,814720   -8,444170    137,50      3,52
 1415   37,933640   -8,443720     91,18     -2,48
 1418   37,711580   -8,440570    193,00      4,90
 1420   37,189910   -8,438740     38,56     -2,07
 1421   38,955560   -8,436390     53,50     -5,68
 1423   38,613610   -8,435560    139,20      3,89
 1427   39,216670   -8,434440    133,40      2,21
 1428   37,597500   -8,434170    283,80     12,59
 1430   39,645000   -8,430830    178,00     -2,96
 1431   38,869170   -8,428890    122,50      1,44
 1432   38,214060   -8,428020    107,34      0,62
 1434   37,768610   -8,427220    119,60     -2,59
 1435   37,549720   -8,426110    251,20      9,52
 1436   38,231860   -8,425210     99,99     -0,36
 1437   38,662320   -8,425080    153,15      5,11
 1438   37,866000   -8,424840     90,40     -3,99
 1439   38,339560   -8,424490     86,66     -2,36
 1441   38,312110   -8,423270     82,88     -2,82
 1443   37,970280   -8,421670     77,90     -4,23
 1444   39,005280   -8,421390    108,10      0,06
 1445   39,380830   -8,419440    172,70      2,59
 1446   39,514720   -8,418610    130,40     -5,15
 1447   39,775000   -8,418330    343,50     12,12
 1449   39,716670   -8,416390    273,10      5,41
 1450   39,597790   -8,416210     92,04    -11,77
 1453   39,464440   -8,415280    150,10     -2,31
 1454   38,776940   -8,415280    129,40      1,99
 1455   39,985560   -8,415000    422,70     19,20
 1457   37,223010   -8,414770    175,35     10,05
 1458   38,387950   -8,414460    100,93     -1,54
 1459   39,242220   -8,414170    155,50      3,98
 1460   39,929720   -8,413060    295,90      6,32
 1463   39,828610   -8,411110    616,70     35,96
 1465   37,898660   -8,410190     81,03     -5,07
 1466   38,174610   -8,410100     87,78     -1,89
 1467   39,095830   -8,410000    159,50      6,46
 1468   39,306940   -8,410000    160,10      2,56
 1470   39,678330   -8,405830    225,30      0,73
 1471   37,732240   -8,404720    176,61      2,18
 1472   37,807220   -8,404440    100,00     -4,77
 1474   37,265560   -8,403330    286,30     19,16
 1476   38,898890   -8,402500    115,70      0,15
 1477   39,872780   -8,401940    526,50     27,92
 1478   38,733330   -8,400830    139,80      2,83
 1481   37,210560   -8,393200     16,84     -7,04
 1482   37,304440   -8,392780    324,90     21,11
 1483   38,424720   -8,392780    100,60     -2,13
 1484   39,614500   -8,391480     99,44    -11,79
 1485   39,413330   -8,390280    177,00      2,25
 1487   37,163830   -8,389130     38,00     -1,98
 1488   38,529170   -8,388890    175,60      6,39
 1489   38,655680   -8,387540    170,52      6,00
 1490   37,193280   -8,387120    119,06      5,22
 1491   39,161110   -8,386940    161,30      5,89
 1493   38,012190   -8,385980     46,56     -8,36
 1494   39,058330   -8,385560    155,80      5,48
 1495   38,828060   -8,385560    163,70      5,03
 1496   38,481390   -8,385280    142,90      2,56
 1497   37,954990   -8,384160     80,08     -5,31
 1498   37,990010   -8,383190     48,91     -8,41
 1499   39,825530   -8,383090    309,27      6,74
 1500   37,650000   -8,382500    317,70     14,53
 1502   39,201940   -8,380560    158,10      4,67
 1504   39,991260   -8,378740    196,47     -6,37
 1505   37,362360   -8,377870    140,50     -1,78
 1506   37,684170   -8,376940    213,20      3,86
 1509   37,216040   -8,376070     42,29     -4,97
 1510   39,567500   -8,375830     95,10    -11,33
 1513   38,116310   -8,374680     66,55     -5,21
 1515   39,282500   -8,372780    175,40      5,01
 1516   39,935860   -8,372700    250,89     -0,54
 1522   39,921040   -8,370130    247,52     -1,14
 1523   39,744950   -8,370110    213,06     -2,56
 1524   38,773010   -8,369120    126,46      0,49
 1528   39,380000   -8,368330    186,00      4,19
 1535   37,973330   -8,366110     76,90     -5,79
 1536   38,069970   -8,366020     93,77     -2,75
 1537   38,257920   -8,365850     63,73     -6,31
 1538   38,190310   -8,365820     89,36     -2,93
 1539   39,727290   -8,365050    196,29     -4,33
 1540   38,941670   -8,365000    105,30     -1,41
 1543   38,141860   -8,364240     54,66     -6,60
 1544   38,649080   -8,363680    168,64      5,14
 1545   37,444720   -8,363610    335,00     17,21
 1546   38,566670   -8,363610    227,10     11,41
 1551   37,101640   -8,361210      9,46      1,06
 1559   39,316110   -8,359170    171,00      3,45
 1562   37,934050   -8,355950     69,99     -7,13
 1563   38,436110   -8,354720    110,60     -1,81
 1568   38,350030   -8,353960    110,05     -1,72
 1570   37,836110   -8,353330    103,20     -5,00
 1576   39,096390   -8,350830    169,60      6,60
 1577   38,391090   -8,350090    111,45     -1,83
 1579   38,747780   -8,349720    163,20      4,10
 1583   38,793610   -8,348890    169,10      4,73
 1584   37,880830   -8,348610     91,60     -5,41
 1585   37,910280   -8,348330     81,70     -6,17
 1586   39,844470   -8,348180    218,29     -5,67
 1587   39,827510   -8,347760    236,75     -3,27
 1589   39,030000   -8,347500    144,90      3,07
 1596   38,631390   -8,345560    236,90     12,12
 1599   37,505000   -8,344720    283,60     10,80
 1600   39,229170   -8,344170    159,70      3,71
 1603   37,174480   -8,342710     82,62      1,70
 1605   38,987780   -8,342220     98,60     -2,46
 1606   39,623060   -8,341940    254,60      3,34
 1607   38,887500   -8,341390    146,10      1,92
 1608   38,308030   -8,341230     96,68     -3,29
 1609   37,779300   -8,340600     71,81    -10,06
 1610   37,231550   -8,339740    135,43      4,39
 1611   37,392350   -8,339690    140,16     -3,51
 1612   37,330330   -8,339390    130,33     -1,89
 1613   37,633890   -8,338890    291,00     10,96
 1617   38,020680   -8,336480     72,24     -6,06
 1618   38,506940   -8,335830    197,20      7,38
 1619   37,588610   -8,335830    255,60      7,21
 1621   38,126560   -8,334460     73,38     -4,83
 1622   37,538890   -8,334440    241,00      6,03
 1623   39,507220   -8,334170    140,70     -5,84
 1625   39,932780   -8,333060    540,30     26,09
 1626   39,412780   -8,332220    154,10     -0,98
 1627   39,472470   -8,332160     33,55    -16,42
 1628   38,482220   -8,331940    150,50      2,15
 1630   37,762780   -8,330830    150,20     -1,73
 1636   37,724170   -8,324440    181,60      0,90
 1638   37,432280   -8,322290    242,34      7,41
 1639   37,452850   -8,321990    176,64     -0,56
 1640   38,712220   -8,317500    195,20      6,83
 1641   39,161940   -8,317500    171,30      5,75
 1643   37,157160   -8,316420     95,87      3,86
 1646   37,249610   -8,314340    172,26      7,17
 1647   37,974170   -8,313890     76,00     -6,40
 1648   39,383060   -8,310280    170,30      1,39
 1649   38,839720   -8,310280    126,90     -0,95
 1650   39,743330   -8,309440    363,00     11,37
 1652   37,481860   -8,308850    286,90     11,69
 1653   37,669170   -8,308610    185,50      0,06
 1657   39,901110   -8,306390    550,30     24,42
 1658   38,252500   -8,306230     63,74     -7,26
 1659   38,754440   -8,305280    161,80      2,80
 1660   38,390700   -8,304980     90,14     -5,19
 1664   38,566670   -8,302220    238,70     11,24
 1665   39,244170   -8,302220    184,50      5,48
 1666   37,197030   -8,301690     93,45      1,29
 1667   39,301670   -8,300280    183,50      4,41
 1668   37,500670   -8,300180    182,90     -0,30
 1670   38,509440   -8,300000    188,20      5,60
 1671   37,633060   -8,299720    228,10      3,94
 1672   37,080210   -8,299560     52,31      7,91
 1673   39,484440   -8,299440     77,80    -12,45
 1674   37,291710   -8,298120    107,64     -2,69
 1675   39,770830   -8,298060    325,40      6,06
 1676   39,051670   -8,296940    152,90      3,14
 1679   37,383610   -8,293610    333,10     15,57
 1680   37,807290   -8,293360    158,12      0,00
 1681   39,520830   -8,293060    278,50      7,92
 1682   38,598610   -8,293060    291,30     16,70
 1683   38,467500   -8,292220    170,30      3,46
 1684   38,150920   -8,292090     92,05     -3,48
 1686   39,010830   -8,289720     67,70     -6,76
 1687   38,284090   -8,289590     96,92     -4,12
 1688   37,912300   -8,288590     76,21     -7,29
 1689   38,078800   -8,287820     84,36     -4,65
 1690   39,435830   -8,287780    148,50     -3,43
 1691   37,250680   -8,287500    163,00      5,79
 1692   37,218350   -8,286620     82,50     -1,29
 1695   39,870830   -8,284720    388,80      8,63
 1696   38,328730   -8,282730     92,39     -5,18
 1697   39,337780   -8,282500    185,20      3,65
 1698   38,433330   -8,280280    153,70      1,22
 1699   37,128870   -8,280010     85,07      4,29
 1700   38,810830   -8,277500    221,90      8,13
 1701   39,808060   -8,277500    367,90      6,62
 1703   39,183610   -8,276670    178,30      5,33
 1704   37,735000   -8,276110    179,70      0,52
 1705   37,883610   -8,276110    143,10     -0,33
 1706   38,650010   -8,275680    165,48      2,32
 1708   37,151270   -8,272910     60,00      0,02
 1709   38,896390   -8,272500    113,80     -3,06
 1710   37,432500   -8,271670    376,50     20,45
 1711   37,843330   -8,271670    163,40      1,16
 1713   37,538340   -8,271300    238,93      5,42
 1715   37,092430   -8,270870    115,00     12,86
 1717   39,966670   -8,270560    466,20     17,44
 1718   38,964440   -8,270280    162,10      2,71
 1719   39,593890   -8,269440    273,60      4,22
 1721   38,125610   -8,268620     90,88     -3,71
 1722   37,173360   -8,268530     69,91     -0,22
 1723   37,601390   -8,267500    239,90      4,94
 1724   39,145280   -8,266110    176,90      5,60
 1725   38,722220   -8,265280    231,50      9,44
 1730   39,288610   -8,261110    191,30      4,83
 1731   39,213610   -8,261110    177,40      4,41
 1732   39,095830   -8,260560    162,20      3,87
 1733   37,577360   -8,260380    216,21      2,44
 1734   38,214390   -8,259260     92,05     -4,52
 1737   39,377500   -8,253890    171,50      0,99
 1740   37,128300   -8,251060     85,07      4,13
 1741   38,168030   -8,250670     77,81     -5,86
 1742   38,367920   -8,250530    160,49      1,49
 1743   37,244500   -8,249880    154,60      4,71
 1745   37,981110   -8,248330     94,10     -4,94
 1748   37,178630   -8,247320    204,60     13,40
 1750   39,427780   -8,246940    190,10      0,81
 1752   37,944440   -8,246670     92,80     -5,47
 1754   37,836100   -8,245920    208,71      5,72
 1756   39,495000   -8,242780    202,40     -0,74
 1757   37,301390   -8,242780    239,30     10,09
 1760   38,515280   -8,240000    193,40      4,65
 1762   39,995000   -8,237780    779,40     46,64
 1764   39,576390   -8,235560    265,00      3,57
 1765   37,800280   -8,235560    210,40      5,15
 1768   37,711110   -8,234720    172,40     -1,10
 1769   37,478890   -8,233890    355,60     18,03
 1770   38,079250   -8,233700     83,82     -5,37
 1771   39,908610   -8,233060    417,50     10,31
 1772   38,919720   -8,230830    150,10      0,20
 1773   38,785000   -8,230830    199,50      5,14
 1774   37,638440   -8,230820    203,54      0,67
 1775   38,041940   -8,230560     78,38     -6,34
 1776   38,295920   -8,229950    109,69     -3,96
 1777   39,830560   -8,229720    475,90     16,02
 1779   39,066670   -8,229170    201,50      6,98
 1781   37,209340   -8,228470     91,72     -0,40
 1782   37,765000   -8,228060    210,20      4,23
 1783   37,155440   -8,227540    143,80      8,65
 1785   39,653610   -8,226390    262,20     -0,79
 1787   38,845560   -8,224720    157,60      0,33
 1788   38,603330   -8,224720    329,10     18,93
 1789   37,652150   -8,224660    223,93      3,09
 1791   37,088390   -8,222140     43,16      5,47
 1794   39,020000   -8,219720    134,90     -0,94
 1796   38,647190   -8,218390    216,95      6,52
 1798   37,519440   -8,216940    277,80      9,04
 1800   39,255830   -8,215560    188,30      4,09
 1801   39,944440   -8,215280    481,10     16,28
 1802   38,751940   -8,215000    209,90      5,90
 1805   39,171940   -8,213060    180,70      4,53
 1806   38,455560   -8,213060    205,70      5,51
 1807   38,561390   -8,213060    253,00     10,46
 1809   38,988890   -8,212220    112,70     -3,81
 1810   37,892380   -8,211890     98,80     -5,61
 1811   39,861390   -8,211390    317,50     -1,77
 1812   37,177230   -8,211000     57,72     -2,43
 1817   39,535560   -8,206670    236,00      1,31
 1818   37,231430   -8,206400    112,27     -0,13
 1819   38,123860   -8,204450     92,69     -4,38
 1822   39,111670   -8,201390    183,30      5,09
 1823   38,218250   -8,200860    103,43     -4,26
 1825   39,333330   -8,199720    202,20      4,32
 1827   39,405560   -8,198060    170,50     -1,27
 1829   39,463670   -8,195850    174,81     -4,14
 1830   37,841350   -8,193980    211,70      5,95
 1832   38,492220   -8,192780    237,40      8,33
 1833   38,241080   -8,189840    100,73     -4,99
 1835   39,968330   -8,187780    560,60     23,18
 1839   37,621670   -8,186940    255,60      5,75
 1840   38,710560   -8,186670    252,70      9,82
 1841   37,263890   -8,183610    348,80     23,13
 1842   37,161270   -8,182910     87,50      1,59
 1844   37,791940   -8,181670    216,20      5,19
 1845   38,358700   -8,181640    276,78     12,47
 1846   39,697220   -8,181110    513,50     21,94
 1847   37,708610   -8,180830    268,00      8,80
 1849   39,218610   -8,180280    202,70      5,64
 1850   39,290830   -8,179720    202,90      4,72
 1851   38,653410   -8,179700    218,70      5,75
 1852   37,122140   -8,179340     35,92     -1,32
 1853   38,604720   -8,178610    362,30     21,09
 1854   37,750830   -8,177500    233,60      6,07
 1856   38,270700   -8,174970    110,65     -4,49
 1857   38,873060   -8,174440    150,30     -1,72
 1858   37,665270   -8,173940    240,37      4,86
 1860   37,448060   -8,173330    453,70     27,53
 1861   39,881670   -8,172220    312,30     -5,15
 1863   39,772780   -8,170830    325,50      0,50
 1865   39,506940   -8,169440    151,90     -7,86
 1866   38,749720   -8,168890    246,50      8,78
 1867   38,395530   -8,168470    256,28      9,91
 1868   38,780000   -8,168330    240,30      8,01
 1871   39,366110   -8,166110    177,80      0,46
 1872   39,017220   -8,166110    137,30     -1,67
 1873   39,412780   -8,165830    149,20     -4,56
 1874   38,159110   -8,165500    113,09     -3,18
 1876   39,603890   -8,163890    381,60     12,60
 1878   38,044210   -8,162250    104,53     -4,19
 1879   37,085100   -8,161950     38,06      4,89
 1880   37,991940   -8,161670    163,40      1,85
 1881   37,574440   -8,161110    276,00      8,02
 1882   38,836110   -8,160830    188,10      2,15
 1885   38,570830   -8,158060    422,10     26,94
 1887   37,380560   -8,156110    451,60     27,43
 1888   39,119440   -8,156110    201,40      5,86
 1889   39,255560   -8,155000    202,00      4,65
 1890   38,217780   -8,154670    111,76     -4,08
 1892   38,475280   -8,154170    209,00      4,44
 1893   38,428610   -8,153890    209,00      4,39
 1896   39,159170   -8,150560    189,70      4,41
 1898   39,675000   -8,150000    478,70     20,32
 1899   37,304440   -8,149440    385,00     23,87
 1901   38,982220   -8,148610    149,10     -1,24
 1902   39,068060   -8,148610    117,90     -3,73
 1903   37,538330   -8,148610    286,60      9,25
 1904   38,523330   -8,148330    262,60      9,97
 1906   39,650830   -8,147500    347,20      7,10
 1908   39,916110   -8,146110    407,00      4,40
 1912   39,460000   -8,143330     94,50    -12,65
 1913   37,230080   -8,142520    278,61     18,12
 1914   39,713980   -8,141550    376,86      7,86
 1915   39,745050   -8,141260    168,71    -17,11
 1916   38,122030   -8,141080    100,29     -4,39
 1920   37,155640   -8,138600    204,33     14,42
 1922   37,341390   -8,137500    457,50     29,60
 1923   37,896240   -8,137480    112,65     -4,71
 1924   39,558330   -8,136670    330,90      8,84
 1929   37,484440   -8,134720    337,20     14,86
 1934   37,678640   -8,133310    227,06      3,31
 1938   39,978610   -8,130280    470,20     10,16
 1940   38,342510   -8,129770    178,02      1,27
 1942   38,382030   -8,126360    218,52      5,19
 1944   39,016110   -8,125560    154,10     -0,80
 1945   39,312780   -8,125560    202,20      3,33
 1946   38,199220   -8,125330    114,46     -4,02
 1947   37,202220   -8,124720    350,70     25,54
 1949   38,926390   -8,123330    156,20     -1,56
 1950   37,331670   -8,123060    501,70     34,59
 1954   37,914930   -8,121130    138,55     -1,69
 1955   38,610560   -8,120280    394,00     23,19
 1956   39,107220   -8,120000    126,90     -3,02
 1957   38,838610   -8,118890    194,00      1,88
 1958   38,730000   -8,118610    292,50     12,54
 1960   39,891110   -8,117220    461,60      9,31
 1965   38,530000   -8,116390    344,60     17,26
 1966   38,485830   -8,116390    204,70      3,07
 1967   39,221940   -8,116110    199,50      3,92
 1968   38,162780   -8,114280    113,48     -3,78
 1970   38,576940   -8,113330    441,40     27,81
 1971   37,405280   -8,112780    508,50     33,26
 1972   39,785130   -8,111790    343,31      0,26
 1974   37,553330   -8,111390    289,20      9,21
 1975   37,158010   -8,111370    321,65     25,88
 1977   37,931350   -8,110650     99,03     -6,17
 1978   38,982220   -8,110560    125,50     -4,70
 1980   38,028460   -8,109450    113,63     -3,95
 1981   37,465540   -8,107920    412,46     22,87
 1983   38,132920   -8,107750    108,05     -4,08
 1985   38,259470   -8,106250    181,34      2,09
 1986   39,643060   -8,106110    374,10      9,28
 1988   39,375830   -8,105000    201,00      2,00
 1989   37,823880   -8,104950    173,38      0,67
 1992   37,308360   -8,103500    536,77     39,68
 1994   37,073410   -8,101800     23,81      4,51
 1998   38,426870   -8,099490    223,47      4,97
 2000   38,874170   -8,098330    158,60     -2,53
 2001   38,102670   -8,097780    117,46     -3,19
 2003   39,191110   -8,097220    186,60      2,37
 2005   37,761560   -8,095670    207,01      2,91
 2006   39,514440   -8,095560    236,70     -0,20
 2007   37,840280   -8,095000    213,00      5,37
 2008   38,691460   -8,094170    315,29     14,43
 2009   37,243620   -8,092220    268,52     16,23
 2010   38,900000   -8,091940    149,60     -3,23
 2013   37,419670   -8,087830    458,85     28,21
 2014   39,070560   -8,086940    160,80     -0,40
 2015   37,651670   -8,085000    246,40      4,60
 2016   37,962850   -8,084680    171,50      1,96
 2019   37,680710   -8,083640    182,92     -1,76
 2020   39,897780   -8,083610    680,40     30,50
 2021   39,250560   -8,083330    206,70      3,72
 2023   37,605200   -8,082130    253,80      5,00
 2024   37,697690   -8,082050    246,54      5,65
 2025   37,785000   -8,081670    203,80      3,04
 2027   39,420560   -8,080280    185,90     -1,99
 2028   39,745560   -8,078890    359,30      3,10
 2030   39,601940   -8,078060    465,20     19,90
 2031   38,695710   -8,077350    304,12     12,83
 2032   37,577950   -8,076620    272,66      7,25
 2033   37,146460   -8,076490    103,50      4,16
 2034   39,564440   -8,076110    359,30     10,67
 2036   39,978890   -8,074170    507,50     11,24
 2037   37,469060   -8,073080    386,31     20,23
 2039   37,103070   -8,072750     52,35      4,07
 2040   39,295000   -8,071670    220,00      4,44
 2041   39,833330   -8,071670    407,70      4,04
 2043   39,145560   -8,068890    180,70      1,61
 2044   37,882500   -8,068610    182,80      2,69
 2045   38,548330   -8,067500    409,00     23,63
 2047   39,443060   -8,066390    168,90     -5,43
 2048   38,385420   -8,065270    210,82      3,18
 2049   37,455840   -8,065220    298,00     10,65
 2050   39,668060   -8,064720    497,20     19,78
 2052   38,755560   -8,064440    343,40     16,35
 2053   37,348330   -8,063060    510,30     35,80
 2054   37,158810   -8,061200    323,49     26,56
 2055   37,512900   -8,060420    283,78      8,85
 2056   39,718890   -8,060280    406,80      9,01
 2058   37,056980   -8,059860     43,88      8,62
 2059   39,337220   -8,059440    219,50      3,52
 2060   39,371940   -8,058890    235,10      4,88
 2061   38,479040   -8,058320    210,56      2,57
 2062   38,806110   -8,058060    241,80      5,74
 2063   39,503610   -8,058060    175,80     -7,25
 2064   38,865000   -8,056670    157,60     -3,43
 2068   38,321530   -8,053940    212,27      4,02
 2069   39,115000   -8,053610    178,50      1,12
 2070   37,444380   -8,052940    290,00      9,79
 2071   37,699030   -8,051520    187,12     -0,92
 2072   39,781950   -8,051380    340,21     -1,22
 2073   38,923330   -8,051110    164,20     -2,50
 2077   37,244690   -8,048100    197,50      8,36
 2078   38,609170   -8,047780    371,60     19,39
 2079   39,936670   -8,046390    621,10     23,18
 2082   38,249280   -8,043130    159,96     -0,94
 2084   39,005560   -8,042500    150,80     -3,23
 2085   37,748820   -8,042220    201,55      1,85
 2086   39,848330   -8,041670    519,20     14,29
 2087   38,641110   -8,041110    373,70     19,25
 2091   39,424170   -8,039170    200,80     -1,36
 2094   38,289030   -8,037710    191,74      1,94
 2096   39,188060   -8,036940    193,90      1,55
 2098   37,482520   -8,035840    277,91      8,32
 2099   38,023670   -8,035780    213,48      6,38
 2100   38,778610   -8,035280    283,10      9,66
 2102   39,626110   -8,033060    609,40     30,76
 2105   37,966740   -8,030680    139,13     -2,08
 2107   37,208090   -8,029110    254,00     17,32
 2108   37,391090   -8,027270    417,88     24,09
 2109   38,133000   -8,026800    156,51      0,10
 2110   37,188790   -8,026670    110,00      2,30
 2111   37,691600   -8,026000    168,25     -3,25
 2113   37,528500   -8,024390    289,99      9,45
 2115   38,191860   -8,024070    142,07     -2,37
 2116   37,138050   -8,024060    171,00     13,14
 2117   39,572220   -8,023610    358,80      9,33
 2118   37,792500   -8,023330    202,10      2,78
 2120   39,480530   -8,021870     43,49    -22,10
 2124   38,413400   -8,019630    229,87      4,39
 2126   37,887960   -8,018350    161,26      0,11
 2129   37,630000   -8,017500    236,50      3,00
 2131   37,287720   -8,016230    489,21     37,25
 2132   37,775740   -8,013620    180,05     -0,03
 2133   39,056670   -8,013610    191,90      1,10
 2134   39,719720   -8,013610    436,30     11,56
 2137   37,590000   -8,012500    302,90     10,29
 2139   37,413880   -8,012310    397,37     21,75
